code,name,region,exchange,type,listing_date
600716,凤凰股份,SH,SSE,stock,1996-07-02
600717,天津港,SH,SSE,stock,1996-06-14
600718,东软集团,SH,SSE,stock,1996-06-18
600719,大连热电,SH,SSE,stock,1996-07-16
600720,中交设计,SH,SSE,stock,1996-07-16
600721,百花医药,SH,SSE,stock,1996-06-26
600722,金牛化工,SH,SSE,stock,1996-06-26
600724,宁波富达,SH,SSE,stock,1996-07-16
600725,云维股份,SH,SSE,stock,1996-07-02
600726,华电能源,SH,SSE,stock,1996-07-01
600727,鲁北化工,SH,SSE,stock,1996-07-02
600728,佳都科技,SH,SSE,stock,1996-07-16
600729,重庆百货,SH,SSE,stock,1996-07-02
600730,中国高科,SH,SSE,stock,1996-07-26
600731,湖南海利,SH,SSE,stock,1996-08-02
600732,爱旭股份,SH,SSE,stock,1996-08-16
600733,北汽蓝谷,SH,SSE,stock,1996-08-16
600734,实达集团,SH,SSE,stock,1996-08-08
600735,ST新华锦,SH,SSE,stock,1996-07-26
600736,苏州高新,SH,SSE,stock,1996-08-15
600737,中粮糖业,SH,SSE,stock,1996-07-31
600738,丽尚国潮,SH,SSE,stock,1996-08-02
600739,辽宁成大,SH,SSE,stock,1996-08-19
600740,山西焦化,SH,SSE,stock,1996-08-08
600741,华域汽车,SH,SSE,stock,1996-08-26
600742,富维股份,SH,SSE,stock,1996-08-26
600743,华远控股,SH,SSE,stock,1996-09-09
600744,华银电力,SH,SSE,stock,1996-09-05
600745,闻泰科技,SH,SSE,stock,1996-08-28
600746,江苏索普,SH,SSE,stock,1996-09-18
600748,上实发展,SH,SSE,stock,1996-09-25
600749,西藏旅游,SH,SSE,stock,1996-10-15
600750,华润江中,SH,SSE,stock,1996-09-23
600751,海航科技,SH,SSE,stock,1996-09-09
600753,*ST海钦,SH,SSE,stock,1996-09-27
600754,锦江酒店,SH,SSE,stock,1996-10-11
600755,厦门国贸,SH,SSE,stock,1996-10-03
600756,浪潮软件,SH,SSE,stock,1996-09-23
600757,长江传媒,SH,SSE,stock,1996-10-03
600758,辽宁能源,SH,SSE,stock,1996-10-29
600759,洲际油气,SH,SSE,stock,1996-10-08
600760,中航沈飞,SH,SSE,stock,1996-10-11
600761,安徽合力,SH,SSE,stock,1996-10-09
600763,通策医疗,SH,SSE,stock,1996-10-30
600764,中国海防,SH,SSE,stock,1996-11-04
600765,中航重机,SH,SSE,stock,1996-11-06
600768,宁波富邦,SH,SSE,stock,1996-11-11
600769,祥龙电业,SH,SSE,stock,1996-11-01
600770,综艺股份,SH,SSE,stock,1996-11-20
600771,广誉远,SH,SSE,stock,1996-11-05
600773,西藏城投,SH,SSE,stock,1996-11-08
600774,汉商集团,SH,SSE,stock,1996-11-08
600775,南京熊猫,SH,SSE,stock,1996-11-18
600776,东方通信,SH,SSE,stock,1996-11-26
600777,*ST新潮,SH,SSE,stock,1996-11-21
600778,友好集团,SH,SSE,stock,1996-12-03
600779,水井坊,SH,SSE,stock,1996-12-06
600780,通宝能源,SH,SSE,stock,1996-12-05
600782,新钢股份,SH,SSE,stock,1996-12-25
600783,鲁信创投,SH,SSE,stock,1996-12-25
600784,鲁银投资,SH,SSE,stock,1996-12-25
600785,新华百货,SH,SSE,stock,1997-01-08
600787,中储股份,SH,SSE,stock,1997-01-21
600789,鲁抗医药,SH,SSE,stock,1997-02-26
600790,轻纺城,SH,SSE,stock,1997-02-28
600791,京能置业,SH,SSE,stock,1997-01-30
600792,云煤能源,SH,SSE,stock,1997-01-23
600793,宜宾纸业,SH,SSE,stock,1997-02-20
600794,保税科技,SH,SSE,stock,1997-03-06
600795,国电电力,SH,SSE,stock,1997-03-18
600796,钱江生化,SH,SSE,stock,1997-04-08
600797,浙大网新,SH,SSE,stock,1997-04-18
600798,宁波海运,SH,SSE,stock,1997-04-23
600800,渤海化学,SH,SSE,stock,1993-12-06
600801,华新建材,SH,SSE,stock,1994-01-03
600802,福建水泥,SH,SSE,stock,1994-01-03
600803,新奥股份,SH,SSE,stock,1994-01-03
600805,悦达投资,SH,SSE,stock,1994-01-03
600807,济高发展,SH,SSE,stock,1994-01-03
600808,马钢股份,SH,SSE,stock,1994-01-06
600809,山西汾酒,SH,SSE,stock,1994-01-06
600810,神马股份,SH,SSE,stock,1994-01-06
600812,华北制药,SH,SSE,stock,1994-01-14
600814,杭州解百,SH,SSE,stock,1994-01-14
600815,厦工股份,SH,SSE,stock,1994-01-28
600816,建元信托,SH,SSE,stock,1994-01-28
600817,宇通重工,SH,SSE,stock,1994-01-28
600818,中路股份,SH,SSE,stock,1994-01-28
600819,耀皮玻璃,SH,SSE,stock,1994-01-28
600820,隧道股份,SH,SSE,stock,1994-01-28
600821,金开新能,SH,SSE,stock,1994-01-28
600822,上海物贸,SH,SSE,stock,1994-02-04
600824,益民集团,SH,SSE,stock,1994-02-04
600825,新华传媒,SH,SSE,stock,1994-02-04
600826,兰生股份,SH,SSE,stock,1994-02-04
600827,百联股份,SH,SSE,stock,1994-02-04
600828,茂业商业,SH,SSE,stock,1994-02-24
600829,人民同泰,SH,SSE,stock,1994-02-24
600830,香溢融通,SH,SSE,stock,1994-02-24
600831,广电网络,SH,SSE,stock,1994-02-24
600833,第一医药,SH,SSE,stock,1994-02-24
600834,申通地铁,SH,SSE,stock,1994-02-24
600835,上海机电,SH,SSE,stock,1994-02-24
600838,上海九百,SH,SSE,stock,1994-02-24
600839,四川长虹,SH,SSE,stock,1994-03-11
600841,动力新科,SH,SSE,stock,1994-03-11
600843,上工申贝,SH,SSE,stock,1994-03-11
600844,金煤科技,SH,SSE,stock,1994-03-11
600845,宝信软件,SH,SSE,stock,1994-03-11
600846,同济科技,SH,SSE,stock,1994-03-11
600847,万里股份,SH,SSE,stock,1994-03-24
600848,上海临港,SH,SSE,stock,1994-03-24
600850,电科数字,SH,SSE,stock,1994-03-24
600851,海欣股份,SH,SSE,stock,1994-04-04
600853,龙建股份,SH,SSE,stock,1994-04-04
600854,春兰股份,SH,SSE,stock,1994-04-25
600855,航天长峰,SH,SSE,stock,1994-04-25
600857,宁波中百,SH,SSE,stock,1994-04-25
600858,银座股份,SH,SSE,stock,1994-05-06
600859,王府井,SH,SSE,stock,1994-05-06
600860,京城股份,SH,SSE,stock,1994-05-06
600861,北京人力,SH,SSE,stock,1994-05-20
600862,中航高科,SH,SSE,stock,1994-05-20
600863,内蒙华电,SH,SSE,stock,1994-05-20
600864,哈投股份,SH,SSE,stock,1994-08-09
600865,百大集团,SH,SSE,stock,1994-08-09
600866,星湖科技,SH,SSE,stock,1994-08-18
600867,通化东宝,SH,SSE,stock,1994-08-24
600868,梅雁吉祥,SH,SSE,stock,1994-09-12
600869,远东股份,SH,SSE,stock,1995-02-06
600871,石化油服,SH,SSE,stock,1995-04-11
600872,中炬高新,SH,SSE,stock,1995-01-24
600873,梅花生物,SH,SSE,stock,1995-02-17
600874,创业环保,SH,SSE,stock,1995-06-30
600875,东方电气,SH,SSE,stock,1995-10-10
600876,凯盛新能,SH,SSE,stock,1995-10-31
600877,电科芯片,SH,SSE,stock,1995-10-13
600879,航天电子,SH,SSE,stock,1995-11-15
600880,博瑞传播,SH,SSE,stock,1995-11-15
600881,亚泰集团,SH,SSE,stock,1995-11-15
600882,妙可蓝多,SH,SSE,stock,1995-12-06
600883,博闻科技,SH,SSE,stock,1995-12-08
600884,杉杉股份,SH,SSE,stock,1996-01-30
600885,宏发股份,SH,SSE,stock,1996-02-05
600886,国投电力,SH,SSE,stock,1996-01-18
600887,伊利股份,SH,SSE,stock,1996-03-12
600888,新疆众和,SH,SSE,stock,1996-02-15
600889,南京化纤,SH,SSE,stock,1996-03-08
600892,*ST大晟,SH,SSE,stock,1996-03-15
600893,航发动力,SH,SSE,stock,1996-04-08
600894,广日股份,SH,SSE,stock,1996-03-28
600895,张江高科,SH,SSE,stock,1996-04-22
600897,厦门空港,SH,SSE,stock,1996-05-31
600900,长江电力,SH,SSE,stock,2003-11-18
600901,江苏金租,SH,SSE,stock,2018-03-01
600903,贵州燃气,SH,SSE,stock,2017-11-07
600905,三峡能源,SH,SSE,stock,2021-06-10
600906,财达证券,SH,SSE,stock,2021-05-07
600908,无锡银行,SH,SSE,stock,2016-09-23
600909,华安证券,SH,SSE,stock,2016-12-06
600916,中国黄金,SH,SSE,stock,2021-02-05
600917,重庆燃气,SH,SSE,stock,2014-09-30
600918,中泰证券,SH,SSE,stock,2020-06-03
600919,江苏银行,SH,SSE,stock,2016-08-02
600925,苏能股份,SH,SSE,stock,2023-03-29
600926,杭州银行,SH,SSE,stock,2016-10-27
600927,永安期货,SH,SSE,stock,2021-12-23
600928,西安银行,SH,SSE,stock,2019-03-01
600929,雪天盐业,SH,SSE,stock,2018-03-26
600930,华电新能,SH,SSE,stock,2025-07-16
600933,爱柯迪,SH,SSE,stock,2017-11-17
600935,华塑股份,SH,SSE,stock,2021-11-26
600936,北投科技,SH,SSE,stock,2016-08-15
600938,中国海油,SH,SSE,stock,2022-04-21
600939,重庆建工,SH,SSE,stock,2017-02-21
600941,中国移动,SH,SSE,stock,2022-01-05
600955,维远股份,SH,SSE,stock,2021-09-15
600956,新天绿能,SH,SSE,stock,2020-06-29
600958,东方证券,SH,SSE,stock,2015-03-23
600959,江苏有线,SH,SSE,stock,2015-04-28
600960,渤海汽车,SH,SSE,stock,2004-04-07
600961,株冶集团,SH,SSE,stock,2004-08-30
600962,国投中鲁,SH,SSE,stock,2004-06-22
600963,岳阳林纸,SH,SSE,stock,2004-05-25
600965,福成股份,SH,SSE,stock,2004-07-13
600966,博汇纸业,SH,SSE,stock,2004-06-08
600967,内蒙一机,SH,SSE,stock,2004-05-18
600968,海油发展,SH,SSE,stock,2019-06-26
600969,郴电国际,SH,SSE,stock,2004-04-08
600970,中材国际,SH,SSE,stock,2005-04-12
600971,恒源煤电,SH,SSE,stock,2004-08-17
600973,宝胜股份,SH,SSE,stock,2004-08-02
600975,新五丰,SH,SSE,stock,2004-06-09
600976,健民集团,SH,SSE,stock,2004-04-19
600977,中国电影,SH,SSE,stock,2016-08-09
600979,广安爱众,SH,SSE,stock,2004-09-06
600980,北矿科技,SH,SSE,stock,2004-05-12
600981,苏豪汇鸿,SH,SSE,stock,2004-06-30
600982,宁波能源,SH,SSE,stock,2004-07-06
600983,惠而浦,SH,SSE,stock,2004-07-27
600984,建设机械,SH,SSE,stock,2004-07-07
600985,淮北矿业,SH,SSE,stock,2004-04-28
600986,浙文互联,SH,SSE,stock,2004-04-26
600987,航民股份,SH,SSE,stock,2004-08-09
600988,赤峰黄金,SH,SSE,stock,2004-04-14
600989,宝丰能源,SH,SSE,stock,2019-05-16
600990,四创电子,SH,SSE,stock,2004-05-10
600992,贵绳股份,SH,SSE,stock,2004-05-14
600993,马应龙,SH,SSE,stock,2004-05-17
600995,南网储能,SH,SSE,stock,2004-06-15
600996,贵广网络,SH,SSE,stock,2016-12-26
600997,开滦股份,SH,SSE,stock,2004-06-02
600998,九州通,SH,SSE,stock,2010-11-02
600999,招商证券,SH,SSE,stock,2009-11-17
601000,唐山港,SH,SSE,stock,2010-07-05
601001,晋控煤业,SH,SSE,stock,2006-06-23
601002,晋亿实业,SH,SSE,stock,2007-01-26
601003,柳钢股份,SH,SSE,stock,2007-02-27
601005,重庆钢铁,SH,SSE,stock,2007-02-28
601006,大秦铁路,SH,SSE,stock,2006-08-01
601007,金陵饭店,SH,SSE,stock,2007-04-06
601008,连云港,SH,SSE,stock,2007-04-26
601009,南京银行,SH,SSE,stock,2007-07-19
601010,文峰股份,SH,SSE,stock,2011-06-03
601011,宝泰隆,SH,SSE,stock,2011-03-09
601012,隆基绿能,SH,SSE,stock,2012-04-11
601015,陕西黑猫,SH,SSE,stock,2014-11-05
601016,节能风电,SH,SSE,stock,2014-09-29
601018,宁波港,SH,SSE,stock,2010-09-28
601019,山东出版,SH,SSE,stock,2017-11-22
601020,华钰矿业,SH,SSE,stock,2016-03-16
601021,春秋航空,SH,SSE,stock,2015-01-21
601022,宁波远洋,SH,SSE,stock,2022-12-08
601026,道生天合,SH,SSE,stock,2025-10-17
601033,永兴股份,SH,SSE,stock,2024-01-18
601038,一拖股份,SH,SSE,stock,2012-08-08
601058,赛轮轮胎,SH,SSE,stock,2011-06-30
601059,信达证券,SH,SSE,stock,2023-02-01
601061,中信金属,SH,SSE,stock,2023-04-10
601065,江盐集团,SH,SSE,stock,2023-04-10
601066,中信建投,SH,SSE,stock,2018-06-20
601068,中铝国际,SH,SSE,stock,2018-08-31
601069,西部黄金,SH,SSE,stock,2015-01-22
601077,渝农商行,SH,SSE,stock,2019-10-29
601083,锦江航运,SH,SSE,stock,2023-12-05
601086,国芳集团,SH,SSE,stock,2017-09-29
601088,中国神华,SH,SSE,stock,2007-10-09
601089,福元医药,SH,SSE,stock,2022-06-30
601096,宏盛华源,SH,SSE,stock,2023-12-22
601098,中南传媒,SH,SSE,stock,2010-10-28
601099,太平洋,SH,SSE,stock,2007-12-28
601100,恒立液压,SH,SSE,stock,2011-10-28
601101,昊华能源,SH,SSE,stock,2010-03-31
601106,中国一重,SH,SSE,stock,2010-02-09
601107,四川成渝,SH,SSE,stock,2009-07-27
601108,财通证券,SH,SSE,stock,2017-10-24
601111,中国国航,SH,SSE,stock,2006-08-18
601112,振石股份,SH,SSE,stock,2026-01-29
601113,华鼎股份,SH,SSE,stock,2011-05-09
601116,三江购物,SH,SSE,stock,2011-03-02
601117,中国化学,SH,SSE,stock,2010-01-07
601118,海南橡胶,SH,SSE,stock,2011-01-07
601121,宝地矿业,SH,SSE,stock,2023-03-10
601126,四方股份,SH,SSE,stock,2010-12-31
601127,赛力斯,SH,SSE,stock,2016-06-15
601128,常熟银行,SH,SSE,stock,2016-09-30
601133,柏诚股份,SH,SSE,stock,2023-04-10
601136,首创证券,SH,SSE,stock,2022-12-22
601137,博威合金,SH,SSE,stock,2011-01-27
601138,工业富联,SH,SSE,stock,2018-06-08
601139,深圳燃气,SH,SSE,stock,2009-12-25
601155,新城控股,SH,SSE,stock,2015-12-04
601156,东航物流,SH,SSE,stock,2021-06-09
601158,重庆水务,SH,SSE,stock,2010-03-29
601162,天风证券,SH,SSE,stock,2018-10-19
601163,三角轮胎,SH,SSE,stock,2016-09-09
601166,兴业银行,SH,SSE,stock,2007-02-05
601168,西部矿业,SH,SSE,stock,2007-07-12
601169,北京银行,SH,SSE,stock,2007-09-19
601177,杭齿前进,SH,SSE,stock,2010-10-11
601179,中国西电,SH,SSE,stock,2010-01-28
601186,中国铁建,SH,SSE,stock,2008-03-10
601187,厦门银行,SH,SSE,stock,2020-10-27
601188,龙江交通,SH,SSE,stock,2010-03-19
601198,东兴证券,SH,SSE,stock,2015-02-26
601199,江南水务,SH,SSE,stock,2011-03-17
601200,上海环境,SH,SSE,stock,2017-03-31
601208,东材科技,SH,SSE,stock,2011-05-20
601211,国泰海通,SH,SSE,stock,2015-06-26
601212,白银有色,SH,SSE,stock,2017-02-15
601216,君正集团,SH,SSE,stock,2011-02-22
601218,吉鑫科技,SH,SSE,stock,2011-05-06
601222,林洋能源,SH,SSE,stock,2011-08-08
601225,陕西煤业,SH,SSE,stock,2014-01-28
601226,华电科工,SH,SSE,stock,2014-12-11
601228,广州港,SH,SSE,stock,2017-03-29
601229,上海银行,SH,SSE,stock,2016-11-16
601231,环旭电子,SH,SSE,stock,2012-02-20
601233,桐昆股份,SH,SSE,stock,2011-05-18
601236,红塔证券,SH,SSE,stock,2019-07-05
601238,广汽集团,SH,SSE,stock,2012-03-29
601279,英利汽车,SH,SSE,stock,2021-04-15
601288,农业银行,SH,SSE,stock,2010-07-15
601298,青岛港,SH,SSE,stock,2019-01-21
601311,骆驼股份,SH,SSE,stock,2011-06-02
601318,中国平安,SH,SSE,stock,2007-03-01
601319,中国人保,SH,SSE,stock,2018-11-16
601326,秦港股份,SH,SSE,stock,2017-08-16
601328,交通银行,SH,SSE,stock,2007-05-15
601330,绿色动力,SH,SSE,stock,2018-06-11
601333,广深铁路,SH,SSE,stock,2006-12-22
601336,新华保险,SH,SSE,stock,2011-12-16
601339,百隆东方,SH,SSE,stock,2012-06-12
601360,三六零,SH,SSE,stock,2012-01-16
601366,利群股份,SH,SSE,stock,2017-04-12
601368,绿城水务,SH,SSE,stock,2015-06-12
601369,陕鼓动力,SH,SSE,stock,2010-04-28
601375,中原证券,SH,SSE,stock,2017-01-03
601377,兴业证券,SH,SSE,stock,2010-10-13
601388,怡球资源,SH,SSE,stock,2012-04-23
601390,中国中铁,SH,SSE,stock,2007-12-03
601398,工商银行,SH,SSE,stock,2006-10-27
601399,国机重装,SH,SSE,stock,2020-06-08
601456,国联民生,SH,SSE,stock,2020-07-31
601500,通用股份,SH,SSE,stock,2016-09-19
601512,中新集团,SH,SSE,stock,2019-12-20
601515,衢州东峰,SH,SSE,stock,2012-02-16
601518,吉林高速,SH,SSE,stock,2010-03-19
601519,大智慧,SH,SSE,stock,2011-01-28
601528,瑞丰银行,SH,SSE,stock,2021-06-25
601555,东吴证券,SH,SSE,stock,2011-12-12
601566,九牧王,SH,SSE,stock,2011-05-30
601567,三星医疗,SH,SSE,stock,2011-06-15
601568,北元集团,SH,SSE,stock,2020-10-20
601577,长沙银行,SH,SSE,stock,2018-09-26
601579,会稽山,SH,SSE,stock,2014-08-25
601588,北辰实业,SH,SSE,stock,2006-10-16
601595,上海电影,SH,SSE,stock,2016-08-17
601598,中国外运,SH,SSE,stock,2019-01-18
601599,浙文影业,SH,SSE,stock,2011-05-27
601600,中国铝业,SH,SSE,stock,2007-04-30
601601,中国太保,SH,SSE,stock,2007-12-25
601606,长城军工,SH,SSE,stock,2018-08-06
601607,上海医药,SH,SSE,stock,1994-03-24
601608,中信重工,SH,SSE,stock,2012-07-06
601609,金田股份,SH,SSE,stock,2020-04-22
601611,中国核建,SH,SSE,stock,2016-06-06
601615,明阳智能,SH,SSE,stock,2019-01-23
601616,广电电气,SH,SSE,stock,2011-02-01
601618,中国中冶,SH,SSE,stock,2009-09-21
601619,嘉泽新能,SH,SSE,stock,2017-07-20
601628,中国人寿,SH,SSE,stock,2007-01-09
601633,长城汽车,SH,SSE,stock,2011-09-28
601636,旗滨集团,SH,SSE,stock,2011-08-12
601658,邮储银行,SH,SSE,stock,2019-12-10
601665,齐鲁银行,SH,SSE,stock,2021-06-18
601666,平煤股份,SH,SSE,stock,2006-11-23
601668,中国建筑,SH,SSE,stock,2009-07-29
601669,中国电建,SH,SSE,stock,2011-10-18
601677,明泰铝业,SH,SSE,stock,2011-09-19
601678,滨化股份,SH,SSE,stock,2010-02-23
601686,友发集团,SH,SSE,stock,2020-12-04
601688,华泰证券,SH,SSE,stock,2010-02-26
601689,拓普集团,SH,SSE,stock,2015-03-19
601696,中银证券,SH,SSE,stock,2020-02-26
601698,中国卫通,SH,SSE,stock,2019-06-28
601699,潞安环能,SH,SSE,stock,2006-09-22
601700,风范股份,SH,SSE,stock,2011-01-18
601702,华峰铝业,SH,SSE,stock,2020-09-07
601717,中创智领,SH,SSE,stock,2010-08-03
601718,际华集团,SH,SSE,stock,2010-08-16
601727,上海电气,SH,SSE,stock,2008-12-05
601728,中国电信,SH,SSE,stock,2021-08-20
601766,中国中车,SH,SSE,stock,2008-08-18
601777,千里科技,SH,SSE,stock,2010-11-25
601778,晶科科技,SH,SSE,stock,2020-05-19
601788,光大证券,SH,SSE,stock,2009-08-18
601789,宁波建工,SH,SSE,stock,2011-08-16
601798,蓝科高新,SH,SSE,stock,2011-06-22
601799,星宇股份,SH,SSE,stock,2011-02-01
601800,中国交建,SH,SSE,stock,2012-03-09
601801,皖新传媒,SH,SSE,stock,2010-01-18
601808,中海油服,SH,SSE,stock,2007-09-28
601811,新华文轩,SH,SSE,stock,2016-08-08
601816,京沪高铁,SH,SSE,stock,2020-01-16
601818,光大银行,SH,SSE,stock,2010-08-18
601825,沪农商行,SH,SSE,stock,2021-08-19
601827,三峰环境,SH,SSE,stock,2020-06-05
601828,美凯龙,SH,SSE,stock,2018-01-17
601838,成都银行,SH,SSE,stock,2018-01-31
601857,中国石油,SH,SSE,stock,2007-11-05
601858,中国科传,SH,SSE,stock,2017-01-18
601860,紫金银行,SH,SSE,stock,2019-01-03
601865,福莱特,SH,SSE,stock,2019-02-15
601866,中远海发,SH,SSE,stock,2007-12-12
601868,中国能建,SH,SSE,stock,2021-09-28
601869,长飞光纤,SH,SSE,stock,2018-07-20
601872,招商轮船,SH,SSE,stock,2006-12-01
601877,正泰电器,SH,SSE,stock,2010-01-21
601878,浙商证券,SH,SSE,stock,2017-06-26
601880,辽港股份,SH,SSE,stock,2010-12-06
601881,中国银河,SH,SSE,stock,2017-01-23
601882,海天精工,SH,SSE,stock,2016-11-07
601886,江河集团,SH,SSE,stock,2011-08-18
601888,中国中免,SH,SSE,stock,2009-10-15
601890,亚星锚链,SH,SSE,stock,2010-12-28
601898,中煤能源,SH,SSE,stock,2008-02-01
601899,紫金矿业,SH,SSE,stock,2008-04-25
601900,南方传媒,SH,SSE,stock,2016-02-15
601901,方正证券,SH,SSE,stock,2011-08-10
601908,京运通,SH,SSE,stock,2011-09-08
601916,浙商银行,SH,SSE,stock,2019-11-26
601918,新集能源,SH,SSE,stock,2007-12-19
601919,中远海控,SH,SSE,stock,2007-06-26
601921,浙版传媒,SH,SSE,stock,2021-07-23
601928,凤凰传媒,SH,SSE,stock,2011-11-30
601929,吉视传媒,SH,SSE,stock,2012-02-23
601933,永辉超市,SH,SSE,stock,2010-12-15
601939,建设银行,SH,SSE,stock,2007-09-25
601949,中国出版,SH,SSE,stock,2017-08-21
601952,苏垦农发,SH,SSE,stock,2017-05-15
601956,东贝集团,SH,SSE,stock,2020-12-25
601958,金钼股份,SH,SSE,stock,2008-04-17
601963,重庆银行,SH,SSE,stock,2021-02-05
601965,中国汽研,SH,SSE,stock,2012-06-11
601966,玲珑轮胎,SH,SSE,stock,2016-07-06
601968,宝钢包装,SH,SSE,stock,2015-06-11
601969,海南矿业,SH,SSE,stock,2014-12-09
601975,招商南油,SH,SSE,stock,2019-01-08
601985,中国核电,SH,SSE,stock,2015-06-10
601988,中国银行,SH,SSE,stock,2006-07-05
601990,南京证券,SH,SSE,stock,2018-06-13
601991,大唐发电,SH,SSE,stock,2006-12-20
601992,金隅集团,SH,SSE,stock,2011-03-01
601995,中金公司,SH,SSE,stock,2020-11-02
601996,丰林集团,SH,SSE,stock,2011-09-29
601997,贵阳银行,SH,SSE,stock,2016-08-16
601998,中信银行,SH,SSE,stock,2007-04-27
601999,出版传媒,SH,SSE,stock,2007-12-21
603000,人民网,SH,SSE,stock,2012-04-27
603001,奥康国际,SH,SSE,stock,2012-04-26
603002,宏昌电子,SH,SSE,stock,2012-05-18
603004,鼎龙科技,SH,SSE,stock,2023-12-27
603005,晶方科技,SH,SSE,stock,2014-02-10
603006,联明股份,SH,SSE,stock,2014-06-30
603007,*ST花王,SH,SSE,stock,2016-08-26
603008,喜临门,SH,SSE,stock,2012-07-17
603009,北特科技,SH,SSE,stock,2014-07-18
603010,万盛股份,SH,SSE,stock,2014-10-10
603011,合锻智能,SH,SSE,stock,2014-11-07
603012,创力集团,SH,SSE,stock,2015-03-20
603013,亚普股份,SH,SSE,stock,2018-05-09
603014,威高血净,SH,SSE,stock,2025-05-19
603015,弘讯科技,SH,SSE,stock,2015-03-03
603016,新宏泰,SH,SSE,stock,2016-07-01
603017,中衡设计,SH,SSE,stock,2014-12-31
603018,华设集团,SH,SSE,stock,2014-10-13
603019,中科曙光,SH,SSE,stock,2014-11-06
603020,爱普股份,SH,SSE,stock,2015-03-25
603021,ST华鹏,SH,SSE,stock,2015-04-23
603022,新通联,SH,SSE,stock,2015-05-18
603023,威帝股份,SH,SSE,stock,2015-05-27
603025,大豪科技,SH,SSE,stock,2015-04-22
603026,石大胜华,SH,SSE,stock,2015-05-29
603027,千禾味业,SH,SSE,stock,2016-03-07
603028,赛福天,SH,SSE,stock,2016-03-31
603029,天鹅股份,SH,SSE,stock,2016-04-27
603030,全筑股份,SH,SSE,stock,2015-03-20
603031,安孚科技,SH,SSE,stock,2016-08-22
603032,德新科技,SH,SSE,stock,2017-01-05
603033,三维股份,SH,SSE,stock,2016-12-07
603035,常熟汽饰,SH,SSE,stock,2017-01-05
603036,如通股份,SH,SSE,stock,2016-12-09
603037,凯众股份,SH,SSE,stock,2017-01-20
603038,华立股份,SH,SSE,stock,2017-01-16
603039,泛微网络,SH,SSE,stock,2017-01-13
603040,新坐标,SH,SSE,stock,2017-02-09
603041,美思德,SH,SSE,stock,2017-03-30
603042,华脉科技,SH,SSE,stock,2017-06-02
603043,广州酒家,SH,SSE,stock,2017-06-27
603045,福达合金,SH,SSE,stock,2018-05-17
603048,浙江黎明,SH,SSE,stock,2021-11-16
603049,中策橡胶,SH,SSE,stock,2025-06-05
603050,科林电气,SH,SSE,stock,2017-04-14
603051,鹿山新材,SH,SSE,stock,2022-03-25
603052,可川科技,SH,SSE,stock,2022-10-11
603053,成都燃气,SH,SSE,stock,2019-12-17
603055,台华新材,SH,SSE,stock,2017-09-21
603056,德邦股份,SH,SSE,stock,2018-01-16
603057,紫燕食品,SH,SSE,stock,2022-09-26
603058,永吉股份,SH,SSE,stock,2016-12-23
603059,倍加洁,SH,SSE,stock,2018-03-02
603060,国检集团,SH,SSE,stock,2016-11-09
603061,金海通,SH,SSE,stock,2023-03-03
603062,麦加芯彩,SH,SSE,stock,2023-11-07
603063,禾望电气,SH,SSE,stock,2017-07-28
603065,宿迁联盛,SH,SSE,stock,2023-03-21
603066,音飞储存,SH,SSE,stock,2015-06-11
603067,振华股份,SH,SSE,stock,2016-09-13
603068,博通集成,SH,SSE,stock,2019-04-15
603069,海汽集团,SH,SSE,stock,2016-07-12
603070,万控智造,SH,SSE,stock,2022-03-10
603071,物产环能,SH,SSE,stock,2021-12-16
603072,天和磁材,SH,SSE,stock,2025-01-03
603073,彩蝶实业,SH,SSE,stock,2023-03-16
603075,热威股份,SH,SSE,stock,2023-09-11
603076,乐惠国际,SH,SSE,stock,2017-11-13
603077,和邦生物,SH,SSE,stock,2012-07-31
603078,江化微,SH,SSE,stock,2017-04-10
603079,圣达生物,SH,SSE,stock,2017-08-23
603080,新疆火炬,SH,SSE,stock,2018-01-03
603081,大丰实业,SH,SSE,stock,2017-04-20
603082,北自科技,SH,SSE,stock,2024-01-30
603083,剑桥科技,SH,SSE,stock,2017-11-10
603085,天成自控,SH,SSE,stock,2015-06-30
603086,先达股份,SH,SSE,stock,2017-05-11
603087,甘李药业,SH,SSE,stock,2020-06-29
603088,宁波精达,SH,SSE,stock,2014-11-11
603089,正裕工业,SH,SSE,stock,2017-01-26
603090,宏盛股份,SH,SSE,stock,2016-08-31
603091,众鑫股份,SH,SSE,stock,2024-09-20
603092,德力佳,SH,SSE,stock,2025-11-07
603093,南华期货,SH,SSE,stock,2019-08-30
603095,越剑智能,SH,SSE,stock,2020-04-15
603096,新经典,SH,SSE,stock,2017-04-25
603097,江苏华辰,SH,SSE,stock,2022-05-12
603098,森特股份,SH,SSE,stock,2016-12-16
603099,长白山,SH,SSE,stock,2014-08-22
603100,川仪股份,SH,SSE,stock,2014-08-05
603101,汇嘉时代,SH,SSE,stock,2016-05-06
603102,百合股份,SH,SSE,stock,2022-01-25
603103,横店影视,SH,SSE,stock,2017-10-12
603105,芯能科技,SH,SSE,stock,2018-07-09
603106,恒银科技,SH,SSE,stock,2017-09-20
603107,上海汽配,SH,SSE,stock,2023-11-01
603108,润达医疗,SH,SSE,stock,2015-05-27
603109,神驰机电,SH,SSE,stock,2019-12-31
603110,东方材料,SH,SSE,stock,2017-10-13
603111,康尼机电,SH,SSE,stock,2014-08-01
603112,华翔股份,SH,SSE,stock,2020-09-17
603113,金能科技,SH,SSE,stock,2017-05-11
